TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
219.579999964852,1,136526.914809042,423843.20090085,5217.55253448946,5630.97797268285,10.8084092893987,2.76162631209714,0.0108248914605161,-7.32355463667918,0.19503585811217,7.32608462057565,136467.01490426,0.00288223689422011,678.912822017835,216.390713789427,537.109196513137,6632.3425578778
219.799999964816,1,136673.161139729,424958.914448184,5223.20808133856,5636.65890912957,10.7900644102483,2.76567737362929,0.00995328744312163,-7.30439489697606,0.195297983964002,7.30690542136407,136613.352426185,0.0028684769757092,679.156898948524,216.390743794269,537.150776635554,6638.31205732387
220.019999964781,1,136819.184952493,426075.904159783,5228.87361294811,5642.34973065185,10.7717176237493,2.77007472849049,0.00911717753493703,-7.28527835898899,0.195566862024721,7.287832157253,136759.46722552,0.00285871264059097,679.400347965136,216.390771104097,537.192226983859,6644.29317908527
220.239999964746,1,136964.986750163,427194.163868898,5234.55132463267,5648.05263543732,10.7533714034944,2.77526167135429,0.00831669109211822,-7.26621609243509,0.195845192931498,7.26877391759637,136905.359803886,0.00285292358603328,679.643170696937,216.390795569034,537.233534555269,6650.28406728365
220.459999964711,1,137110.567036644,428313.581894163,5240.24204133308,5653.76844967773,10.7350160339265,2.78041000175909,0.00755197834560285,-7.24718831834213,0.196119271162676,7.24976054520958,137051.030664696,0.00285872290842235,679.885368760552,216.390818659687,537.274738350863,6656.29036156076
220.679999964676,1,137255.926318361,429434.388066288,5245.94326820254,5659.4946759932,10.7166654327302,2.78597039099297,0.0068231700942958,-7.22821854933831,0.196382390794267,7.23079241495086,137196.480313515,0.00286186090670526,680.126943843945,216.390838477991,537.315787761269,6662.3046638356
220.89999996464,1,137401.065102044,430556.352693401,5251.65825747562,5665.23457064849,10.6983067253022,2.79134862646718,0.0061304140841034,-7.2093050458613,0.19665396939404,7.21188348325907,137341.709256875,0.00285520351026207,680.367897539835,216.390856824624,537.356724284899,6668.33299873006
221.119999964605,1,137545.983896249,431679.584888598,5257.38518971927,5670.98631246123,10.6799542167573,2.79658616766064,0.00547392575365833,-7.19042921359343,0.196927530912739,7.1930478414706,137486.718002632,0.00285887587815523,680.608231475682,216.390873394413,537.39750131248,6674.36839277884
221.33999996457,1,137690.683210223,432803.978477229,5263.12118378384,5676.74701734883,10.661602870503,2.79990052369664,0.00485368784401949,-7.17160718185211,0.197193050957421,7.17424502339224,137631.507059657,0.00286594680510461,680.847947436812,216.390887546325,537.438138336236,6680.41369131889
221.559999964535,1,137835.16355556,433929.748680521,5268.86647596511,5682.51692227974,10.6432522693067,2.80439283505798,0.00426997005548936,-7.15284780082787,0.197442538764502,7.15548081377532,137776.076938626,0.00286602536216378,681.087047179362,216.390900692879,537.478631113363,6686.46823809364
221.779999964499,1,137979.425444488,435056.689484722,5274.62384725718,5688.29881170829,10.6249007144361,2.80926321676173,0.0037229439276987,-7.13413370727536,0.197697469808878,7.13679945640387,137920.42815164,0.00287103943992406,681.325532351918,216.390911674751,537.51899795549,6692.5346552408
221.999999964464,1,138123.469390984,436184.897985906,5280.39424896082,5694.09363825065,10.6065472522168,2.81473963688316,0.00321264064041836,-7.11547226575006,0.197978480020855,7.11813272313611,138064.561211636,0.00287320814095438,681.56340456462,216.39092138756,537.559235921962,6698.6125093
222.219999964429,1,138267.295910326,437314.374235789,5286.17559147972,5699.89931039381,10.5881901988178,2.82007740663052,0.00273935438011098,-7.09686703402587,0.198258445948104,7.09955807110223,138208.476633801,0.00286884184461087,681.800665510754,216.390930042887,537.599348890833,6704.70231319309
