TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
96.6200000899844,4,27851.6667315423,36003.9378468398,1125.09696034002,1296.82337216044,11.415016419196,1.72806855322641,5462.11297627714,2.19760408688798,-9.04106693107195,9.29582859719874,27814.0825076389,12.714404296875,432.859944575065,88.9380045935776,253.390157506155,1879.77774092983
96.8200000901707,4,27935.0784587792,36204.2030983878,1127.7726994133,1299.61180598657,11.4015956436633,1.73172435226335,5398.51813385367,2.21899575577085,-8.80466124276614,9.07154408389657,27897.5541399765,12.8596069335937,433.434404464707,89.1343820669007,253.410684948403,1883.35229637876
97.0200000903569,4,28018.3603340886,36405.0469611491,1130.46121269601,1302.41172612482,11.3881747489213,1.73610727840683,5335.89705130594,2.22338932410276,-8.6911918057808,8.96269421084644,27980.8941776859,12.8830017089844,434.006586061061,89.3267611693426,253.430650748588,1886.93174009232
97.2200000905432,4,28101.4770689521,36606.1342509515,1131.38696555648,1303.43826376984,11.3874992643832,0.874421091693081,5260.9114968439,2.21227450918174,-8.565800414922,8.83870812818071,28064.0930941072,12.9307373046875,434.063679082964,89.5142856328675,253.431640628287,1887.11199331905
97.4200000907294,4,28184.3209693487,36807.1332377318,1130.55133858008,1302.69113083526,11.3874992047786,0.0787543963942942,5168.27715676987,2.18831637507598,-8.34011098007665,8.61466314167557,28147.0654884176,13.0927947998047,434.063679082964,89.6947672995804,253.431640628287,1887.11199331905
97.6200000909157,4,28266.8717046219,37008.0457866731,1129.72555195608,1301.95323130468,11.3874991749763,0.103304531759168,5077.53762588253,2.15030683584769,-8.022891837197,8.29883771021163,28229.7479674206,13.3468536376953,434.063679082964,89.866824885951,253.431640628287,1887.11199331905
97.820000091102,4,28349.1316354385,37208.8763413254,1128.91077544296,1301.22566614633,11.3874991451739,0.0969758712449414,4988.81552952101,2.10179519790639,-7.63963121002456,7.91693425163985,28312.1385526698,13.6675079345703,434.063679082964,90.0294253054943,253.431640628287,1887.11199331905
98.0200000912882,3,28431.2800855374,37411.8530968818,1128.20654122013,1300.60719337039,8.0339002077817,0.0575417562730579,4901.9421804982,2.0479172646758,-7.21088737125888,7.49020617995803,28394.275027438,14.03486328125,434.23234828287,90.1655166496475,253.433103825602,1887.58663983484
98.2200000914745,3,28513.4271891026,37612.7827697402,1128.83902972457,1301.32887188415,8.0302378301858,0.502594739881052,4828.15068528569,1.99450795446943,-6.78700224758956,7.06877941383141,28476.5382208902,14.3922912597656,434.793325633623,90.2811740537007,253.437450836581,1889.16930962105
98.4200000916608,3,28594.9740127697,37813.9392745142,1129.65898072815,1302.23882042254,8.0265754525899,0.792109498820788,4758.48631646325,1.93709942762318,-6.63899358914882,6.91105308120847,28558.2936831794,14.4726806640625,435.352451999578,90.392695348627,253.44150007357,1890.75277116044
98.620000091847,3,28676.330892631,38015.3033300302,1130.48229826484,1303.15204626784,8.02291307499399,0.753490362655568,4689.98082617554,1.86377891265046,-7.06087287627801,7.29813903399881,28639.7361933306,13.9833312988281,435.909723917243,90.5059235011278,253.44631969678,1892.33702391057
98.8200000920333,3,28757.4885592489,38216.8822399397,1131.30049482645,1304.06279001653,8.01925069739809,0.754354859315167,4622.67066525346,1.78697356678616,-7.45979380055339,7.66625549578299,28720.984458006,13.5140563964844,436.465066972482,90.6210731497665,253.451942084894,1893.9220670644
99.0200000922196,3,28838.4442175715,38418.7401768189,1132.43652008709,1305.29364073947,8.01347688486567,0.988182541532605,4558.39794795413,1.71961151722,-7.56457898238057,7.75316819637353,28802.029997154,13.335791015625,437.018426646043,90.7354343239294,253.461128895291,1896.42246263336
99.2200000924058,3,28919.2376767423,38621.0797564116,1134.68113744594,1307.63873072381,8.00629592587939,1.37828499962919,4504.25231978653,1.68160288993037,-7.31416300875206,7.50093072033071,28882.8920392707,13.5049957275391,437.569687808617,90.8461152029556,253.471522903571,1899.53505720068
99.4200000925921,3,28999.8979383438,38823.9128748073,1137.03182972299,1310.08758542881,7.99911472847452,1.53646675333092,4452.21015169199,1.67654992327528,-6.83307155265788,7.0320398026938,28963.6113019969,13.9063873291016,438.118906569473,90.9510310542909,253.480060038208,1902.65056934828
99.6200000927784,3,29080.4364797128,39027.2541428171,1139.39797482258,1312.54916369495,7.99193353106966,1.53993338827839,4401.04759957834,1.65912427185302,-6.44560993804152,6.65224483247919,29044.2039250487,14.2168273925781,438.666147582782,91.050962698592,253.487237366199,1905.76900331568
99.8200000929646,3,29160.8598195732,39231.096832799,1141.77701882498,1315.02137257991,7.98475257208338,1.54302905948572,4350.71883389723,1.63263338222292,-6.24688917998286,6.4534270183028,29124.6784536427,14.3407257080078,439.211463563093,91.1474813650527,253.493767402029,1908.89036195077
100.020000093151,3,29241.1731728488,39435.4319736925,1144.16460831605,1317.50082668547,7.97757137467852,1.54504487914514,4301.18092153592,1.60103238285971,-6.41054911277535,6.60437761957129,29205.0410776483,14.1034637451172,439.754882146319,91.2437381106794,253.500871375941,1912.0146478773
100.220000093337,3,29321.3780412267,39640.2746123027,1146.55135233546,1319.98060945132,7.97039017727366,1.54559327185964,4252.36956914203,1.56556930980453,-7.15633523866098,7.32233134075452,29285.2954335197,13.2827880859375,440.296365275481,91.3451917489699,253.510837043314,1915.14186481087
100.420000093523,3,29401.4548482161,39845.6167709362,1148.92854870466,1322.45500332738,7.9632089798688,1.54619445717906,4204.2049842225,1.52976135212939,-7.78041765751406,7.92588247306635,29365.4313863329,12.5792510986328,440.835794848934,91.4509919446937,253.523613604593,1918.27201622193
100.62000009371,3,29481.3969979278,40051.462940745,1151.30512328606,1324.92924603929,7.95602781226626,1.54644792887163,4156.7656588503,1.48997959115356,-8.44834262595131,8.57510209359418,29445.4344740093,11.8311431884766,441.373150101656,91.5612606390672,253.539838017246,1921.40510475043
100.820000093896,3,29561.1913629142,40257.8172289779,1153.67376791737,1327.39871032419,7.9488466148614,1.5477304975407,4109.99079621095,1.45186535798546,-8.82598560716887,8.94092969204652,29525.2966285782,11.3696624755859,441.9083378091,91.6737363690609,253.55822865405,1924.54113410228
101.020000094082,3,29640.8296816639,40464.6918950172,1156.04616598485,1329.87201533012,7.94166589429369,1.54958209446362,4063.95904491779,1.42343215636993,-8.73392434545833,8.84563832189484,29605.0053585019,11.3772766113281,442.441346484614,91.7843998498484,253.576167274168,1927.6801076552
101.220000094268,3,29720.3138265361,40672.074004795,1158.43148738301,1332.35640520089,7.93448469688883,1.55215058934824,4018.71830720799,1.40945242719404,-8.22832162501152,8.34496106504786,29684.5584000344,11.7997894287109,442.972216921526,91.889766073964,253.591422551145,1930.82202837843
101.420000094455,3,29799.6527415408,40879.96226641,1160.83583296255,1334.85663060275,7.92730326106539,1.55548147028069,3974.29393263245,1.41146247809385,-7.46421796240948,7.59369376563669,29763.9617083424,12.4836364746094,443.501027357381,91.9877073137539,253.603019005837,1933.96690021443
101.620000094641,3,29878.8593976343,41088.3549798398,1163.26090027421,1337.37387596238,7.92012233188143,1.5594451062719,3930.67369939024,1.42735398445564,-6.63657286293538,6.78586294525183,29843.2267391945,13.2344787597656,444.027871107125,92.0777625523172,253.611245133844,1937.11472627991
101.820000094827,3,29957.9474804873,41297.2574199361,1165.70492769761,1339.90656890335,7.91294110467425,1.56361359197052,3887.82802152644,1.45188643080771,-5.938933503233,6.11153133674254,29922.3671015704,13.858740234375,444.552837417488,92.1610740801344,253.617127312804,1940.26551023591
102.020000095014,3,30036.9281564037,41506.6804747593,1168.16351830541,1342.45126533986,7.90576017549029,1.56736994430916,3845.70535775682,1.47797196861797,-5.51185977432153,5.70424883047977,30001.3953701831,14.2150024414063,445.07599029742,92.2399359444268,253.621820109692,1943.41925575862
102.2200000952,3,30115.8077835209,41716.5990268712,1170.63165199136,1345.00418854409,7.8985789482831,1.5702146154244,3804.25873293477,1.49884924946853,-5.407979468694,5.60943793523936,30080.3201669534,14.2494323730469,445.597360064105,92.3170351348379,253.626297527685,1946.57596657227
102.420000095386,3,30194.5873595771,41927.0259881715,1173.1046903646,1347.5619184906,7.89139801909914,1.57202848438272,3763.44838685338,1.50918839913141,-5.59498278375701,5.79248806251835,30159.1448958908,13.9930908203125,446.116943532954,92.3947441943035,253.631351272166,1949.7356461484
102.620000095572,3,30273.2631962936,42137.9626373238,1175.57905374001,1350.121795929,7.88421682169428,1.57306667506022,3723.24584473134,1.50620508425323,-5.9736578092059,6.15803638768178,30237.8678750917,13.5441925048828,446.634711785475,92.4745872921177,253.637607744344,1952.89829828151
102.820000095759,3,30351.8285849077,42349.4176740175,1178.05275633391,1352.68228499114,7.87703562428942,1.57378549429552,3683.6329892943,1.49078623096438,-6.40906335502772,6.57742802453348,30316.4835880433,13.0370849609375,447.150622915729,92.5569903923238,253.645404955664,1956.06392652421
103.020000095945,3,30430.2758105846,42561.3778555059,1180.52575966541,1355.24331542397,7.86985442688456,1.57465353298276,3644.60624554066,1.4664945726693,-6.75350483125056,6.90805062261833,30394.9846028637,12.619384765625,447.664635342623,92.6412245978864,253.654556601012,1959.23253532987
103.220000096131,3,30508.599062053,42773.8580736115,1183.00078638403,1357.80686212042,7.8626732294797,1.57594579591732,3606.17431324289,1.43830903371408,-6.91873769115093,7.06382589641695,30473.3639812751,12.3800415039063,448.176727960649,92.7258676957362,253.664418994662,1962.40412795426
103.420000096317,3,30586.7957022057,42986.8438669169,1185.48094409306,1360.37534287304,7.85549203207484,1.577753276822,3568.34968904725,1.41244111533359,-6.87312454106008,7.01404191487604,30551.6176823391,12.3513580322266,448.686898865152,92.8093113407432,253.67413005231,1965.57870810342
103.620000096504,3,30664.8664939201,43200.3494370038,1187.96965724471,1362.95139859992,7.84831083466997,1.58006116997172,3531.13901364564,1.3940134980125,-6.63216654841637,6.77453857475242,30629.7448980256,12.5186340332031,449.195168356278,92.8901064511812,253.682909818009,1968.75628049407
103.82000009669,3,30742.8165495008,43414.3843827366,1190.47136174642,1365.53795386398,7.84112990548601,1.58229247144684,3494.55122220438,1.38344165939681,-6.35620431961942,6.50260645629018,30707.7484956384,12.7232604980469,449.701599990179,92.9677715442446,253.690677833076,1971.93684865571
104.020000096876,3,30820.6611475687,43628.9279665077,1192.98605835911,1368.13386274914,7.83394867827883,1.58377092460748,3458.5783329861,1.37054090327896,-6.86481069988456,6.99801320916633,30785.6393310803,12.1472473144531,450.206290608899,93.047639263622,253.700550769541,1975.1204159466
104.220000097062,3,30898.3916810729,43843.9754113341,1195.48607281852,1370.72081136431,7.82676774909487,1.58366396646632,3423.06669017218,1.35517153841309,-7.87656386287057,7.98954793148006,30863.4237707273,11.0617095947266,450.709070490017,93.1341649580699,253.715238717769,1978.30698739747
104.420000097249,3,30975.9865239745,44059.551517119,1197.98376564746,1373.30614020595,7.81958655169001,1.58367934419378,3388.06178891898,1.33695237827253,-8.92953548461629,9.02613467356491,30941.0798803381,9.93396301269531,451.209911938216,93.2270048847238,253.736092892469,1981.49656664224
104.620000097435,3,31053.4442486992,44275.6406515645,1200.46934432882,1375.88174908241,7.81240535428515,1.58159985217131,3353.54436920271,1.31833722657848,-10.8308900320451,10.9073701234458,31018.600616723,7.95509643554688,451.708737844607,93.3320372446872,253.770781718832,1984.68915793591
104.820000097621,3,31130.7247998444,44492.2792698352,1202.90824443274,1378.42078739388,7.80522415688029,1.58279965432461,3319.32227735987,1.29452052813427,-12.496274742201,12.5590845862769,31095.9651535547,6.20068969726563,452.205246672042,93.4481913655678,253.820350680117,1987.88476515053
105.020000097808,3,31207.7996203645,44709.4234387776,1205.34014445343,1380.95396166166,7.79804298927775,1.58478914886332,3285.59718578845,1.26276092276686,-13.688308571421,13.7421909803053,31173.1329929861,4.91792907714844,452.699393680191,93.5713561430974,253.882386197327,1991.08339287012
105.220000097994,3,31284.6585230235,44927.1252289172,1207.75584600698,1383.47378346149,7.79086226871004,1.58597837225537,3252.35017052068,1.22394727347029,-14.7723913241072,14.8187078810277,31250.0906309427,3.73955688476563,453.19108324578,93.7006441639687,253.956994804074,1994.28504460736
105.42000009818,3,31361.2846411258,45145.3303482752,1210.15475639192,1385.97958454113,7.78368107130518,1.58938170197477,3219.57353374208,1.17834023524782,-15.626932095724,15.6670751021015,31326.8229510958,2.78717956542969,453.680220323722,93.8344841395127,254.042382369557,1997.48972465806
105.620000098366,3,31437.6601528565,45364.0659263251,1212.54306993635,1388.47662552219,7.77649987390032,1.59286394661795,3187.28096283781,1.13321594619216,-15.8657055322092,15.9021423432915,31403.3122064756,2.44784240722656,454.166735925605,93.9688103577914,254.131102852483,2000.69743747479
105.820000098553,3,31513.7854453362,45583.3577780507,1214.95337341912,1390.99267392459,7.76931867649546,1.59364497978138,3155.62815052781,1.08928903817384,-15.8102059592457,15.8440231577933,31479.5490397752,2.40556030273437,454.650703696675,94.1012063496499,254.219364832449,2003.90818697367
106.020000098739,3,31589.6689726033,45803.1641774914,1217.37184046292,1393.51605699756,7.7621374790906,1.59488546004561,3124.55332978181,1.03925471160786,-15.927857118847,15.9583734182419,31555.5414921135,2.19070434570313,455.132133809813,94.2328112363502,254.309430316076,2007.12197770267
106.220000098925,3,31665.3066678645,46023.5145897771,1219.78934546855,1396.03886387569,7.75495628168574,1.59767347896245,3093.99009343884,1.11521086496243,-16.0482798247569,16.0833902919866,31631.2903467808,1.97002563476563,455.610997773028,94.3643243647988,254.401451788367,2010.33881417296
106.420000099111,3,31740.6917209157,46244.3949686714,1222.20756302384,1398.56239618899,7.74777508428087,1.59941889033049,3063.92635007692,1.60590669438206,-15.8470300865986,15.9208937601217,31706.7893292144,2.06412353515625,456.087282235067,94.4961523024574,254.491613190572,2013.55870051123
